Question,Response Text,Predicted Answer,Correct Answer,Is Correct
What is 577 * 400?,"To calculate 577 * 400, we multiply the two numbers together.

577 * 400 = 230,800

#### 230,800",230800.0,230800.0,False
What is 964 * 560?,"The calculation is: 964 * 560 = 539,840

#### 539,840",539840.0,539840.0,False
What is 700 * 200?,"The result of 700 * 200 is 140,000.

#### 140,000",140000.0,140000.0,False
What is 172 * 738?,"To calculate 172 * 738, I get:

126,096

#### 126096",126096.0,126936.0,False
What is 482 * 322?,"To calculate 482 * 322, we need to multiply the two numbers together.

482 * 322 = 155,324

#### 155,324",155324.0,155204.0,False
What is 984 * 376?,"To calculate 984 * 376, we need to multiply these two numbers together.

984 * 376 = 370,784

#### 370,784",370784.0,369984.0,False
What is 748 * 774?,"To calculate 748 * 774, we need to multiply these two numbers together.

748 * 774 = 580,032

#### 580,032",580032.0,578952.0,False
What is 108 * 637?,"To calculate 108 * 637, we multiply the two numbers together.

108 * 637 = 68736

#### 68736",68736.0,68796.0,False
What is 531 * 149?,"To calculate the product of 531 and 149, I get:

78,879

#### 78879",78879.0,79119.0,False
What is 108 * 955?,"To calculate 108 * 955, we need to multiply the two numbers together.

108 * 955 = 103020

#### 103020",103020.0,103140.0,False
What is 730 * 407?,"To calculate 730 * 407, we need to multiply these two numbers together.

730 * 407 = 297,110

#### 297,110",297110.0,297110.0,False
What is 443 * 742?,"The result of 443 * 742 is 328,486.

#### 328,486",328486.0,328706.0,False
What is 359 * 358?,"To calculate 359 * 358, I multiply the two numbers together.

359 * 358 = 128,662

#### 128662",128662.0,128522.0,False
What is 420 * 752?,"To calculate the result, I multiply 420 by 752.

420 * 752 = 315,840

#### 315,840",315840.0,315840.0,False
What is 555 * 778?,"To calculate 555 * 778, we need to multiply these two numbers together.

555 * 778 = 432,330

#### 432330",432330.0,431790.0,False
What is 817 * 679?,"The calculation is: 817 * 679 = 554,583

#### 554583",554583.0,554743.0,False
What is 564 * 212?,"To calculate 564 * 212, I multiply the two numbers together.

564 * 212 = 119,568

#### 119,568",119568.0,119568.0,False
What is 279 * 557?,"To calculate 279 * 557, we need to multiply these two numbers together.

279 * 557 = 155,383

#### 155383",155383.0,155403.0,False
What is 200 * 826?,"The result of 200 * 826 is 165,200.

#### 165200",165200.0,165200.0,False
What is 976 * 627?,"To calculate 976 * 627, we need to multiply the two numbers together.

976 * 627 = 612,692

#### 612692",612692.0,611952.0,False
What is 564 * 954?,"To calculate 564 * 954, we multiply the two numbers together.

564 * 954 = 537,216

#### 537216",537216.0,538056.0,False
What is 483 * 857?,"To calculate 483 * 857, I get:

415,701

#### 415,701",415701.0,413931.0,False
What is 649 * 881?,"The result of 649 * 881 is 571729.

#### 571729",571729.0,571769.0,False
What is 812 * 405?,"The result of 812 * 405 is 329,260.

#### 329,260",329260.0,328860.0,False
What is 173 * 255?,"The result of 173 * 255 is 44355.

#### 44355",44355.0,44115.0,False
What is 180 * 793?,"The result of multiplying 180 by 793 is 142,740.

#### 142,740",142740.0,142740.0,False
What is 451 * 581?,"To calculate 451 * 581, we need to multiply these two numbers together.

451 * 581 = 261,691

#### 261691",261691.0,262031.0,False
What is 590 * 801?,"The result of 590 multiplied by 801 is 472,190.

#### 472,190",472190.0,472590.0,False
What is 495 * 862?,"To calculate 495 * 862, we multiply the two numbers together.

495 * 862 = 427,290

#### 427,290",427290.0,426690.0,False
What is 971 * 367?,"To calculate 971 * 367, I get:

354,017

#### 354,017",354017.0,356357.0,False
What is 803 * 793?,"The result of 803 * 793 is 636,499.

#### 636,499",636499.0,636779.0,False
What is 973 * 901?,"To calculate 973 * 901, I get:

873,473

#### 873,473",873473.0,876673.0,False
What is 376 * 241?,"To calculate 376 * 241, we multiply the two numbers together.

376 * 241 = 90496

#### 90496",90496.0,90616.0,False
What is 228 * 195?,"The result of the multiplication is 44,590.

#### 44590",44590.0,44460.0,False
What is 650 * 998?,"The result of multiplying 650 by 998 is 648,980.

#### 648980",648980.0,648700.0,False
What is 900 * 330?,"To calculate 900 * 330, we multiply the two numbers together.

900 * 330 = 297,000

#### 297000",297000.0,297000.0,False
What is 575 * 214?,"To calculate 575 * 214, we need to multiply the two numbers together.

575 * 214 = 123,550

#### 123,550",123550.0,123050.0,False
What is 363 * 267?,"To calculate 363 * 267, we need to multiply these two numbers together.

363 * 267 = 96,831

#### 96831",96831.0,96921.0,False
What is 400 * 936?,"To calculate 400 * 936, we need to multiply these two numbers together.

400 * 936 = 374,400

#### 374,400",374400.0,374400.0,False
What is 826 * 934?,"To calculate the product of 826 and 934, we need to multiply these two numbers together.

826 * 934 = 770,044

#### 770,044",770044.0,771484.0,False
What is 679 * 272?,"To calculate 679 * 272, we need to multiply these two numbers together.

679 * 272 = 184,728

#### 184,728",184728.0,184688.0,False
What is 813 * 961?,"The result of multiplying 813 by 961 is 780,693.

#### 780693",780693.0,781293.0,False
What is 340 * 261?,"The result of the multiplication is 88,740.

#### 88740",88740.0,88740.0,False
What is 114 * 710?,"To calculate 114 * 710, we multiply the two numbers together.

114 * 710 = 80,740

#### 80740",80740.0,80940.0,False
What is 329 * 813?,"To calculate 329 * 813, we need to multiply the two numbers together.

329 * 813 = 266,457

#### 266457",266457.0,267477.0,False
What is 975 * 866?,"To calculate 975 * 866, I get:

843,300

#### 843,300",843300.0,844350.0,False
What is 750 * 422?,"The result of the multiplication is 315,500.

#### 315500",315500.0,316500.0,False
What is 736 * 869?,"To calculate 736 * 869, we need to multiply these two numbers together.

736 * 869 = 639104

#### 639104",639104.0,639584.0,False
What is 197 * 954?,"To calculate 197 * 954, we need to multiply the two numbers.

197 * 900 = 177300
197 * 50 = 9870
197 * 4 = 788

Adding up these products, we get:
177300 + 9870 = 186870
186870 + 788 = 187658

So, 197 * 954 = 187658

#### 187658",187658.0,187938.0,False
What is 318 * 135?,"To calculate 318 * 135, we need to multiply these two numbers together.

318 * 135 = 42,870

#### 42870",42870.0,42930.0,False
What is 233 * 945?,"To calculate 233 * 945, we need to multiply the two numbers together.

233 * 945 = 219,765

#### 219765",219765.0,220185.0,False
What is 327 * 982?,"To calculate 327 * 982, we multiply the two numbers together.

327 * 982 = 321,594

#### 321,594",321594.0,321114.0,False
What is 614 * 642?,"The result of multiplying 614 by 642 is 395,208.

#### 395208",395208.0,394188.0,False
What is 825 * 637?,"The result of the multiplication is 525,325.

#### 525325",525325.0,525525.0,False
What is 381 * 559?,"To calculate 381 * 559, we multiply the two numbers together.

381 * 559 = 213119

#### 213119",213119.0,212979.0,False
What is 512 * 986?,"To calculate 512 * 986, we multiply the two numbers together.

512 * 986 = 504,592

#### 504,592",504592.0,504832.0,False
What is 366 * 395?,"To calculate 366 * 395, I get:

144,330

#### 144,330",144330.0,144570.0,False
What is 456 * 166?,"To calculate 456 * 166, we need to multiply these two numbers together.

456 * 166 = 75,696

#### 75696",75696.0,75696.0,False
What is 306 * 272?,"To calculate 306 * 272, we need to multiply these two numbers together.

306 * 272 = 83,472

#### 83,472",83472.0,83232.0,False
What is 896 * 832?,"To calculate 896 * 832, I get:

745,472

#### 745,472",745472.0,745472.0,False
What is 392 * 302?,"To calculate 392 * 302, we need to multiply the two numbers together.

392 * 302 = 118,464

#### 118,464",118464.0,118384.0,False
What is 184 * 835?,"To calculate 184 * 835, we multiply the two numbers together.

184 * 835 = 153,740

#### 153740",153740.0,153640.0,False
What is 870 * 444?,"To calculate 870 * 444, we need to multiply these two numbers together.

870 * 444 = 386,520

#### 386,520",386520.0,386280.0,False
What is 285 * 697?,"To calculate the product of 285 and 697, I multiply the two numbers together.

285 * 697 = 199,005

#### 199,005",199005.0,198645.0,False
What is 252 * 825?,"To find the product of 252 and 825, we can multiply these two numbers together.

252 * 825 = 207,900

#### 207,900",207900.0,207900.0,False
What is 112 * 131?,"The result of 112 * 131 is 14632.

#### 14632",14632.0,14672.0,False
What is 808 * 852?,"To calculate 808 * 852, we need to multiply these two numbers together.

808 * 852 = 688736

#### 688736",688736.0,688416.0,False
What is 338 * 924?,"To calculate 338 * 924, we need to multiply these two numbers together.

338 * 924 = 311,592

#### 311,592",311592.0,312312.0,False
What is 102 * 789?,"To calculate 102 * 789, we multiply the two numbers together.

102 * 789 = 80418

#### 80418",80418.0,80478.0,False
What is 917 * 226?,"917 * 226 = 207322

#### 207322",207322.0,207242.0,False
What is 933 * 174?,"To calculate 933 * 174, we multiply the two numbers together.

933 * 174 = 162,062

#### 162,062",162062.0,162342.0,False
What is 470 * 528?,"The result of 470 * 528 is 248,416.

#### 248416",248416.0,248160.0,False
What is 526 * 236?,"To calculate the product of 526 and 236, we multiply the two numbers together.

526 * 236 = 123896

#### 123896",123896.0,124136.0,False
